ticker,close,date,high,low,month,open,volume,year,day,Daily_Return,Cummulative_return
BAJAJ-AUTO,9730.5,2024-08-01,9844.0,9662.0,8,9844.0,308658,2024,1,0.006860371267150889,0.9397183267051354
BAJAJ-AUTO,9616.2,2024-08-02,9730.0,9581.75,8,9714.8,230615,2024,2,-0.011746570063203232,0.9169332894776143
BAJAJ-AUTO,9485.05,2024-08-05,9520.0,9369.3,8,9396.2,310757,2024,5,-0.013638443459994765,0.890789303192492
BAJAJ-AUTO,9427.4,2024-08-06,9620.0,9400.0,8,9515.25,246541,2024,6,-0.006077985883047532,0.8792971124998707
BAJAJ-AUTO,9708.2,2024-08-07,9725.0,9497.5,8,9570.0,270583,2024,7,0.029785518806882294,0.9352729519879552
BAJAJ-AUTO,9641.3,2024-08-08,9777.7,9610.15,8,9735.0,365016,2024,8,-0.006891081765930007,0.9219368278364135
BAJAJ-AUTO,9765.95,2024-08-09,9775.0,9614.0,8,9761.0,161640,2024,9,0.012928754421084543,0.9467850770963488
BAJAJ-AUTO,9710.85,2024-08-12,9750.95,9615.0,8,9741.0,307698,2024,12,-0.005642052232501693,0.9358012140059164
BAJAJ-AUTO,9671.6,2024-08-13,9789.85,9650.0,8,9700.0,161706,2024,13,-0.004041870691031124,0.9279769558153634
BAJAJ-AUTO,9749.6,2024-08-14,9785.0,9671.6,8,9704.0,282934,2024,14,0.008064849662930751,0.9435258001176092
BAJAJ-AUTO,9888.15,2024-08-16,9925.0,9693.95,8,9788.0,240190,2024,16,0.01421083941905299,0.9711449331698669
BAJAJ-AUTO,9770.65,2024-08-19,9944.0,9759.3,8,9926.95,148301,2024,19,-0.011882910352290388,0.9477219946376381
BAJAJ-AUTO,9779.7,2024-08-20,9876.65,9755.05,8,9772.2,132844,2024,20,0.0009262433922001545,0.9495260592650141
BAJAJ-AUTO,9852.0,2024-08-21,9869.0,9735.0,8,9779.1,134985,2024,21,0.007392864811804012,0.9639386418682494
BAJAJ-AUTO,9914.2,2024-08-22,10011.0,9841.1,8,9900.0,388874,2024,22,0.006313438895655832,0.9763378484785019
BAJAJ-AUTO,10406.45,2024-08-23,10444.35,9930.0,8,9970.0,1229549,2024,23,0.049651005628290834,1.0744650101167124
BAJAJ-AUTO,10432.55,2024-08-26,10517.15,10339.65,8,10375.1,309223,2024,26,0.0025080599051547914,1.0796678926332328
BAJAJ-AUTO,10501.6,2024-08-27,10568.45,10350.0,8,10401.0,262396,2024,27,0.006618707794355361,1.093432606723875
BAJAJ-AUTO,10656.75,2024-08-28,10715.0,10461.3,8,10500.0,338792,2024,28,0.014773939209263398,1.1243608527943034
BAJAJ-AUTO,10807.85,2024-08-29,10850.0,10555.4,8,10582.05,693506,2024,29,0.014178806859502124,1.154481755025961
BAJAJ-AUTO,10891.55,2024-08-30,10921.35,10705.0,8,10835.0,498560,2024,30,0.007744370989604787,1.171166861027217
BAJAJ-AUTO,11126.1,2024-09-02,11154.1,10912.15,9,10926.0,787108,2024,2,0.021535043221580175,1.2179230332207007
BAJAJ-AUTO,11043.65,2024-09-03,11118.7,11015.0,9,11105.95,217394,2024,3,-0.00741050323114123,1.2014871074165963
BAJAJ-AUTO,10963.7,2024-09-04,11029.85,10908.9,9,11012.0,324246,2024,4,-0.007239454347068075,1.185549542006795
BAJAJ-AUTO,10855.75,2024-09-05,11015.85,10825.55,9,10964.0,297298,2024,5,-0.009846128587976732,1.1640303401808025
BAJAJ-AUTO,10830.1,2024-09-06,10913.95,10796.25,9,10855.75,216847,2024,6,-0.0023628031227690416,1.1589171625352566
BAJAJ-AUTO,10847.6,2024-09-09,10902.4,10780.0,9,10830.1,193055,2024,9,0.0016158668895023265,1.1624056852953757
BAJAJ-AUTO,10987.75,2024-09-10,11035.7,10780.05,9,10793.4,466892,2024,10,0.012919908551200177,1.1903437689999872
BAJAJ-AUTO,11420.75,2024-09-11,11501.3,10986.6,9,11067.75,1283385,2024,11,0.03940752201315112,1.2766597892932228
BAJAJ-AUTO,11723.5,2024-09-12,11779.25,11443.35,9,11480.75,1409151,2024,12,0.026508766937372696,1.337011233043285
BAJAJ-AUTO,11737.15,2024-09-13,11893.95,11688.4,9,11723.5,417878,2024,13,0.0011643280590267757,1.339732280796178
BAJAJ-AUTO,11688.35,2024-09-16,11751.8,11640.05,9,11734.0,172602,2024,16,-0.004157738462914673,1.3300042858993888
BAJAJ-AUTO,11950.3,2024-09-17,11972.85,11643.1,9,11680.0,444755,2024,17,0.022411204318830258,1.3822224880144303
BAJAJ-AUTO,11764.65,2024-09-18,12054.0,11740.0,9,11840.5,446416,2024,18,-0.015535174849166888,1.3452142451335085
BAJAJ-AUTO,11868.0,2024-09-19,12040.25,11811.2,9,11811.2,500633,2024,19,0.00878479172776081,1.3658164638339843
BAJAJ-AUTO,11941.7,2024-09-20,12015.0,11868.25,9,11925.0,772831,2024,20,0.006209976407145268,1.380508128258029
BAJAJ-AUTO,12338.95,2024-09-23,12380.0,12000.0,9,12000.0,735579,2024,23,0.03326578292872884,1.4596975949127353
BAJAJ-AUTO,12443.65,2024-09-24,12477.5,12230.55,9,12230.55,503848,2024,24,0.008485324926351012,1.480568928226134
BAJAJ-AUTO,12397.25,2024-09-25,12430.7,12310.0,9,12390.0,262012,2024,25,-0.0037288094731047217,1.4713193593078753
BAJAJ-AUTO,12621.65,2024-09-26,12676.5,12391.05,9,12460.0,641805,2024,26,0.018100788481316465,1.5160521883004896
BAJAJ-AUTO,12666.4,2024-09-27,12774.0,12551.6,9,12621.65,480852,2024,27,0.003545495240321106,1.5249728393585085
BAJAJ-AUTO,12345.95,2024-09-30,12651.15,12281.65,9,12553.6,479000,2024,30,-0.02529921682561731,1.4610930040167829
BAJAJ-AUTO,12157.45,2024-10-01,12500.0,12112.1,10,12414.25,670828,2024,1,-0.015268164863781242,1.4235166302863562
BAJAJ-AUTO,11806.45,2024-10-03,12018.85,11700.0,10,11732.0,670365,2024,3,-0.028871185980612668,1.353546830926251
BAJAJ-AUTO,11774.4,2024-10-04,11948.3,11639.0,10,11661.2,650553,2024,4,-0.002714617857188295,1.3471578506712896
BAJAJ-AUTO,11617.05,2024-10-07,11817.0,11525.0,10,11774.4,341323,2024,7,-0.013363738279657644,1.3157910474538745
BAJAJ-AUTO,11889.1,2024-10-08,11936.85,11562.2,10,11585.0,359432,2024,8,0.023418165541165825,1.3700226255618992
BAJAJ-AUTO,11818.1,2024-10-09,11988.8,11802.0,10,11944.0,193883,2024,9,-0.005971856574509382,1.3558691903637015
BAJAJ-AUTO,11832.0,2024-10-10,12030.95,11803.1,10,11821.5,251378,2024,10,0.001176161988813762,1.3586400741560247
BAJAJ-AUTO,11876.95,2024-10-11,11930.65,11705.6,10,11890.0,200855,2024,11,0.0037990196078432348,1.3676005940455882
BAJAJ-AUTO,11899.3,2024-10-14,11990.1,11861.6,10,11928.8,177045,2024,14,0.0018817962524046994,1.3720559359706543
BAJAJ-AUTO,11521.5,2024-10-15,11950.0,11467.0,10,11950.0,476945,2024,15,-0.031749766793004564,1.296743713183624
BAJAJ-AUTO,11616.95,2024-10-16,11680.0,11381.15,10,11537.9,504602,2024,16,0.008284511565334496,1.3157711130381031
BAJAJ-AUTO,10119.45,2024-10-17,11287.35,10071.0,10,11222.2,3668914,2024,17,-0.12890646856532906,1.0172532368507596
BAJAJ-AUTO,10063.95,2024-10-18,10149.1,9841.1,10,10049.55,1543331,2024,18,-0.005484487793308901,1.0061896360972389
BAJAJ-AUTO,10500.5,2024-10-21,10829.85,9881.4,10,10063.0,2110278,2024,21,0.04337760024642412,1.0932133281503842
BAJAJ-AUTO,10368.35,2024-10-22,10614.95,10320.0,10,10500.5,1191148,2024,22,-0.012585114994524083,1.066869997707541
BAJAJ-AUTO,10586.75,2024-10-23,10735.1,10342.45,10,10368.0,1323887,2024,23,0.02106410373878198,1.1104067617538287
BAJAJ-AUTO,10302.5,2024-10-24,10593.45,10210.0,10,10504.0,653421,2024,24,-0.02684959973551848,1.0537431849216068
BAJAJ-AUTO,10206.1,2024-10-25,10368.2,9925.0,10,10300.0,644769,2024,25,-0.009356952196068913,1.034526408117293
BAJAJ-AUTO,10011.25,2024-10-28,10292.75,9985.0,10,10206.1,340768,2024,28,-0.019091523696612822,0.9956841989853371
BAJAJ-AUTO,9850.85,2024-10-29,10073.95,9640.0,10,10073.95,1100706,2024,29,-0.01602197527781246,0.963709396086873
BAJAJ-AUTO,9940.65,2024-10-30,10057.75,9770.0,10,9820.0,604822,2024,30,0.009115964612190774,0.9816105014502274
BAJAJ-AUTO,9836.3,2024-10-31,10030.9,9805.0,10,9940.0,361801,2024,31,-0.010497301484309385,0.9608089385920309
BAJAJ-AUTO,9875.95,2024-11-01,9950.0,9838.8,11,9905.0,53757,2024,1,0.004030987261470331,0.9687129344456724
BAJAJ-AUTO,9525.55,2024-11-04,9896.5,9365.0,11,9896.5,1125992,2024,4,-0.03548013102536984,0.8988627415801995
BAJAJ-AUTO,9874.85,2024-11-05,10007.3,9500.2,11,9530.0,1019901,2024,5,0.03666979859430697,0.9684936558721791
BAJAJ-AUTO,10020.5,2024-11-06,10054.0,9848.8,11,9883.4,514045,2024,6,0.01474959113302976,0.9975281324442566
BAJAJ-AUTO,9856.65,2024-11-07,10079.8,9789.95,11,10070.6,473407,2024,7,-0.016351479467092478,0.9648655922016547
BAJAJ-AUTO,9910.4,2024-11-08,9991.05,9777.25,11,9856.65,273163,2024,8,0.005453171209285124,0.9755803406791637
BAJAJ-AUTO,9919.35,2024-11-11,10032.9,9800.0,11,9850.05,359768,2024,11,0.0009030917016468187,0.9773644708907676
BAJAJ-AUTO,9678.7,2024-11-12,9999.0,9662.0,11,9900.0,316606,2024,12,-0.024260662240973452,0.9293922993351855
BAJAJ-AUTO,9452.15,2024-11-13,9710.0,9416.1,11,9678.7,494123,2024,13,-0.023407069131185065,0.8842308804034706
BAJAJ-AUTO,9482.95,2024-11-14,9516.95,9400.0,11,9410.0,275791,2024,14,0.0032585179033342015,0.8903706804612805
BAJAJ-AUTO,9516.5,2024-11-18,9603.0,9435.85,11,9459.05,292519,2024,18,0.0035379285981682607,0.8970586769528233
BAJAJ-AUTO,9545.7,2024-11-19,9698.6,9500.45,11,9560.0,365397,2024,19,0.003068354962433739,0.9028795263582794
BAJAJ-AUTO,9505.0,2024-11-21,9554.0,9414.35,11,9473.5,282212,2024,21,-0.004263699885812544,0.8947662191390306
BAJAJ-AUTO,9481.65,2024-11-22,9602.9,9444.1,11,9545.0,619823,2024,22,-0.0024566017885323532,0.890111533056243
BEL,139.2,2023-10-03,140.6,137.2,10,137.9,19010910,2023,3,0.0,0.0
BEL,138.85,2023-10-04,139.15,136.55,10,138.0,14912053,2023,4,-0.0025143678160919336,-0.0025143678160919336
BEL,138.95,2023-10-05,141.35,138.1,10,139.5,15996620,2023,5,0.0007202016564638036,-0.0017959770114942541
BEL,139.0,2023-10-06,140.5,138.65,10,139.0,4987359,2023,6,0.0003598416696655171,-0.0014367816091952479
BEL,135.75,2023-10-09,137.6,135.05,10,136.2,10489249,2023,9,-0.023381294964028743,-0.024784482758620552
BEL,139.95,2023-10-10,141.0,136.5,10,137.4,15593722,2023,10,0.030939226519336893,0.0053879310344828735
BEL,137.75,2023-10-11,140.5,137.5,10,139.95,10778916,2023,11,-0.01571989996427292,-0.010416666666666519
BEL,138.2,2023-10-12,138.7,137.2,10,137.95,7567439,2023,12,0.0032667876588021727,-0.007183908045976906
BEL,137.45,2023-10-13,138.2,136.3,10,136.3,8303230,2023,13,-0.00542691751085389,-0.012571839080459668
BEL,137.4,2023-10-16,137.9,136.55,10,137.0,7785480,2023,16,-0.00036376864314280333,-0.012931034482758341
BEL,138.55,2023-10-17,138.9,137.5,10,137.5,6076896,2023,17,0.008369723435225573,-0.004669540229884861
BEL,137.05,2023-10-18,138.95,136.4,10,138.75,6806231,2023,18,-0.01082641645615301,-0.015445402298850386
BEL,137.0,2023-10-19,137.2,135.05,10,136.0,7775836,2023,19,-0.00036483035388557017,-0.015804597701149392
BEL,134.2,2023-10-20,136.9,133.5,10,136.7,8982112,2023,20,-0.020437956204379604,-0.03591954022988508
BEL,132.7,2023-10-23,135.9,131.4,10,134.3,19333777,2023,23,-0.011177347242920965,-0.04669540229885061
BEL,131.2,2023-10-25,134.65,129.25,10,132.5,10225867,2023,25,-0.01130369253956287,-0.05747126436781602
BEL,128.85,2023-10-26,130.2,127.0,10,130.0,18167694,2023,26,-0.017911585365853577,-0.07435344827586188
BEL,132.2,2023-10-27,132.85,129.25,10,129.25,8761931,2023,27,0.02599922390376408,-0.050287356321838894
BEL,131.95,2023-10-30,133.95,130.8,10,133.5,9052085,2023,30,-0.0018910741301059186,-0.05208333333333315
BEL,133.25,2023-10-31,133.65,130.75,10,132.5,8098744,2023,31,0.009852216748768461,-0.04274425287356309
BEL,132.4,2023-11-01,134.55,132.05,11,133.75,10431945,2023,1,-0.006378986866791725,-0.048850574712643535
BEL,134.75,2023-11-02,135.0,133.3,11,133.7,4885035,2023,2,0.017749244712990997,-0.03196839080459746
BEL,135.95,2023-11-03,137.0,134.75,11,135.15,9154983,2023,3,0.008905380333951607,-0.023347701149425193
BEL,137.65,2023-11-06,138.0,136.0,11,136.95,7070089,2023,6,0.012504597278411245,-0.011135057471264198
BEL,138.05,2023-11-07,138.95,136.7,11,137.55,8587321,2023,7,0.002905920813657925,-0.008261494252873258
BEL,140.4,2023-11-08,141.15,137.7,11,137.75,9755483,2023,8,0.017022817819630554,0.00862068965517282
BEL,137.95,2023-11-09,139.95,137.6,11,139.95,5481774,2023,9,-0.017450142450142536,-0.008979885057470938
BEL,138.8,2023-11-10,139.1,137.05,11,137.5,5781314,2023,10,0.006161652772743942,-0.0028735632183902737
BEL,139.6,2023-11-12,140.3,139.3,11,139.95,1362464,2023,12,0.0057636887608067955,0.002873563218391162
BEL,143.4,2023-11-13,144.2,139.05,11,139.15,20245049,2023,13,0.027220630372492893,0.03017241379310387
BEL,143.05,2023-11-15,145.4,142.5,11,144.5,11440473,2023,15,-0.0024407252440724614,0.027658045977011936
BEL,142.6,2023-11-16,144.35,142.2,11,143.25,11453235,2023,16,-0.0031457532331353733,0.02442528735632221
BEL,146.1,2023-11-17,146.5,141.8,11,142.85,13496261,2023,17,0.024544179523141585,0.04956896551724177
BEL,143.85,2023-11-20,146.75,143.15,11,146.4,7741502,2023,20,-0.015400410677618104,0.03340517241379337
BEL,142.85,2023-11-21,144.55,142.25,11,144.15,9972235,2023,21,-0.006951685783802564,0.026221264367816355
BEL,141.85,2023-11-22,143.45,140.15,11,143.25,7445272,2023,22,-0.007000350017500878,0.019037356321839338
BEL,139.35,2023-11-23,142.55,139.1,11,141.85,13138745,2023,23,-0.017624250969333843,0.0010775862068967967
BEL,140.35,2023-11-24,142.15,137.35,11,139.95,19614754,2023,24,0.007176175098672299,0.008261494252873591
BEL,141.3,2023-11-28,141.8,140.4,11,141.65,8595693,2023,28,0.006768792304951976,0.015086206896551824
BEL,141.0,2023-11-29,142.65,140.5,11,142.05,14680789,2023,29,-0.002123142250530896,0.012931034482758674
BEL,145.9,2023-11-30,146.35,140.75,11,141.0,27591484,2023,30,0.034751773049645385,0.04813218390804597
BEL,147.45,2023-12-01,150.3,146.75,12,147.95,34466616,2023,1,0.010623714873200685,0.059267241379310276
BEL,153.55,2023-12-04,157.5,151.6,12,152.0,51416976,2023,4,0.041369955917260226,0.10308908045977017
BEL,152.0,2023-12-05,155.1,149.95,12,153.7,29109123,2023,5,-0.010094431781178859,0.09195402298850563
BEL,156.15,2023-12-06,157.15,151.85,12,152.6,26688698,2023,6,0.0273026315789473,0.12176724137931005
BEL,160.35,2023-12-07,161.8,158.25,12,161.8,51346222,2023,7,0.026897214217098897,0.15193965517241348
BEL,158.75,2023-12-08,162.35,157.3,12,161.35,22869782,2023,8,-0.009978172747115654,0.14044540229885039
BEL,161.25,2023-12-11,163.25,159.15,12,159.8,22941648,2023,11,0.015748031496062964,0.15840517241379293
BEL,160.8,2023-12-12,162.8,160.0,12,162.45,16306341,2023,12,-0.0027906976744185297,0.15517241379310343
BEL,162.85,2023-12-13,163.9,159.4,12,160.2,16804086,2023,13,0.012748756218905255,0.16989942528735602
BEL,164.0,2023-12-14,164.35,162.6,12,163.1,13887946,2023,14,0.007061713233036615,0.1781609195402296
BEL,169.05,2023-12-15,170.2,165.25,12,166.0,39766631,2023,15,0.03079268292682924,0.21443965517241348
BEL,172.7,2023-12-18,174.35,169.45,12,171.75,35901409,2023,18,0.021591245193729458,0.2406609195402294
BEL,173.05,2023-12-19,174.4,171.1,12,172.9,14732129,2023,19,0.002026635784597719,0.24317528735632155
BEL,167.25,2023-12-20,176.3,166.15,12,173.75,24511237,2023,20,-0.03351632476162969,0.2015086206896548
BEL,170.65,2023-12-21,171.85,164.05,12,165.0,22646625,2023,21,0.020328849028400597,0.22593390804597657
BEL,174.8,2023-12-22,175.25,169.4,12,171.95,19640046,2023,22,0.024318781130969747,0.255747126436781
BEL,181.95,2023-12-26,184.5,178.0,12,178.0,52736391,2023,26,0.04090389016018303,0.30711206896551646
BEL,180.2,2023-12-27,184.9,179.1,12,184.0,26206240,2023,27,-0.00961802693047542,0.29454022988505657
BEL,182.7,2023-12-28,184.25,180.8,12,181.5,20453485,2023,28,0.013873473917868973,0.3124999999999991
BEL,184.2,2023-12-29,185.2,181.1,12,182.95,19305150,2023,29,0.008210180623973828,0.32327586206896486
BEL,184.95,2024-01-01,187.0,184.45,1,184.8,18008785,2024,1,0.004071661237784907,0.3286637931034475
BEL,182.15,2024-01-02,186.2,179.75,1,186.0,22790965,2024,2,-0.015139226818058793,0.30854885057471204
BEL,182.35,2024-01-03,184.7,180.6,1,182.35,18738690,2024,3,0.0010979961570134478,0.3099856321839074
BEL,186.9,2024-01-04,187.65,182.5,1,182.5,25403124,2024,4,0.0249520153550864,0.34267241379310276
BEL,185.95,2024-01-05,188.65,184.05,1,187.7,22023938,2024,5,-0.005082932049224276,0.3358477011494245
BEL,183.6,2024-01-08,187.5,183.2,1,186.75,11472441,2024,8,-0.012637805861790752,0.31896551724137856
BEL,184.65,2024-01-09,186.7,184.2,1,184.9,11550790,2024,9,0.005718954248365993,0.32650862068965436
BEL,185.6,2024-01-10,186.0,182.05,1,184.4,8701594,2024,10,0.005144868670457603,0.3333333333333326
BEL,184.35,2024-01-11,187.65,183.8,1,187.0,10942508,2024,11,-0.006734913793103425,0.32435344827586143
BEL,183.5,2024-01-12,185.5,183.1,1,185.35,8853157,2024,12,-0.004610794684024921,0.318247126436781
BEL,188.65,2024-01-15,189.9,184.1,1,184.9,24570393,2024,15,0.028065395095367984,0.35524425287356287
BEL,186.8,2024-01-16,190.25,185.1,1,188.9,16471601,2024,16,-0.00980652001060156,0.3419540229885054
BEL,185.65,2024-01-17,188.5,183.8,1,186.3,16350370,2024,17,-0.006156316916488214,0.3336925287356318
BEL,188.2,2024-01-18,189.0,180.0,1,185.65,24831623,2024,18,0.013735523835173513,0.3520114942528729
BEL,191.85,2024-01-19,193.7,190.0,1,190.0,22303305,2024,19,0.019394261424017012,0.37823275862068906
BEL,193.4,2024-01-20,195.0,190.7,1,193.0,12654436,2024,20,0.008079228563982355,0.3893678160919536
BEL,187.1,2024-01-23,195.5,184.4,1,195.25,26628471,2024,23,-0.03257497414684596,0.34410919540229834
BEL,189.25,2024-01-24,190.2,184.0,1,186.8,14742783,2024,24,0.011491181186531252,0.35955459770114895
BEL,189.7,2024-01-25,192.0,188.3,1,190.75,12592882,2024,25,0.0023778071334212836,0.36278735632183845
BEL,190.9,2024-01-29,193.7,187.55,1,190.0,28919512,2024,29,0.00632577754348973,0.3714080459770108
BEL,187.9,2024-01-30,192.35,187.0,1,192.0,20894159,2024,30,-0.01571503404924046,0.3498563218390798
BEL,185.9,2024-01-31,189.1,184.85,1,188.2,23757415,2024,31,-0.010643959552953719,0.33548850574712574
BEL,183.4,2024-02-01,188.4,181.55,2,187.7,27835431,2024,1,-0.013448090371167343,0.3175287356321832
BEL,184.6,2024-02-02,187.75,183.85,2,185.0,27710061,2024,2,0.0065430752453652374,0.3261494252873556
BEL,181.55,2024-02-05,187.0,178.8,2,187.0,23880364,2024,5,-0.016522210184181874,0.30423850574712596
BEL,183.1,2024-02-06,183.55,180.7,2,182.4,12134363,2024,6,0.008537592949600548,0.3153735632183903
BEL,181.7,2024-02-07,184.15,179.65,2,184.15,14192151,2024,7,-0.0076460950300382136,0.30531609195402254
BEL,184.8,2024-02-08,187.1,181.75,2,182.2,29094709,2024,8,0.01706108970831055,0.3275862068965514
BEL,180.65,2024-02-09,185.7,176.5,2,185.5,21081134,2024,9,-0.022456709956710008,0.29777298850574674
BEL,174.65,2024-02-12,183.1,173.65,2,181.25,19640568,2024,12,-0.03321339606974816,0.25466954022988464
BEL,176.6,2024-02-13,176.9,171.75,2,174.75,13961795,2024,13,0.01116518751789286,0.26867816091953967
BEL,181.6,2024-02-14,182.15,175.3,2,177.25,23449380,2024,14,0.028312570781426905,0.30459770114942475
BEL,185.95,2024-02-15,186.3,182.6,2,183.0,17335763,2024,15,0.023953744493391937,0.3358477011494245
BEL,188.3,2024-02-16,190.4,186.85,2,189.0,29843059,2024,16,0.012637805861790863,0.3527298850574705
BEL,188.75,2024-02-19,192.5,188.3,2,189.95,25343215,2024,19,0.0023898035050451405,0.3559626436781602
BEL,190.65,2024-02-20,191.45,186.25,2,189.1,17809897,2024,20,0.010066225165562992,0.3696120689655167
BEL,188.7,2024-02-21,192.55,187.0,2,191.3,17870782,2024,21,-0.010228166797797145,0.35560344827586143
BEL,194.75,2024-02-22,196.0,188.7,2,189.75,31992371,2024,22,0.03206147323794384,0.3990660919540223
BEL,205.3,2024-02-23,207.0,195.95,2,196.3,76179371,2024,23,0.05417201540436456,0.4748563218390798
BEL,204.25,2024-02-26,206.9,202.8,2,205.65,27013630,2024,26,-0.005114466634193904,0.46731321839080375
BEL,205.35,2024-02-27,209.0,203.1,2,203.55,28877205,2024,27,0.005385556915544543,0.47521551724137834
BEL,205.65,2024-02-28,209.0,201.45,2,206.2,38996363,2024,28,0.0014609203798392478,0.47737068965517127
BEL,205.1,2024-02-29,205.9,199.75,2,205.45,24059731,2024,29,-0.002674446875759795,0.473419540229884
BEL,205.6,2024-03-01,208.05,204.8,3,205.95,12949604,2024,1,0.0024378352023404215,0.4770114942528727
BEL,206.75,2024-03-02,207.7,205.9,3,206.0,1497553,2024,2,0.005593385214007762,0.4852729885057463
BEL,209.6,2024-03-04,212.95,206.35,3,207.95,34272251,2024,4,0.013784764207980693,0.5057471264367808
BEL,210.75,2024-03-05,213.75,209.85,3,211.0,24964592,2024,5,0.0054866412213741,0.5140086206896544
BEL,210.45,2024-03-06,213.45,205.6,3,211.8,26236957,2024,6,-0.00142348754448407,0.5118534482758612
BEL,215.2,2024-03-07,216.8,211.15,3,211.45,41484038,2024,7,0.0225706818721787,0.5459770114942522
BEL,212.55,2024-03-11,216.45,211.9,3,216.45,22800967,2024,11,-0.012314126394051939,0.5269396551724133
BEL,204.25,2024-03-12,211.35,201.5,3,211.0,34719550,2024,12,-0.039049635379910685,0.467313218390804
BEL,190.3,2024-03-13,205.6,188.2,3,204.1,41620003,2024,13,-0.06829865361077103,0.36709770114942475
BEL,195.25,2024-03-14,197.15,186.25,3,189.0,34622781,2024,14,0.026011560693641522,0.4026580459770108
BEL,188.85,2024-03-15,196.75,179.1,3,196.75,88781999,2024,15,-0.03277848911651726,0.356681034482758
BEL,189.9,2024-03-18,192.0,187.05,3,190.0,22999225,2024,18,0.005559968228753043,0.36422413793103403
BEL,185.4,2024-03-19,192.45,184.55,3,190.0,27819341,2024,19,-0.023696682464455,0.33189655172413746
BEL,187.45,2024-03-20,187.95,182.5,3,186.9,16235947,2024,20,0.011057173678532761,0.34662356321839005
BEL,196.85,2024-03-21,197.5,190.0,3,190.0,43152810,2024,21,0.05014670578821012,0.4141522988505739
BEL,197.5,2024-03-22,198.95,192.75,3,196.5,31321524,2024,22,0.0033020066040132523,0.418821839080459
BEL,199.4,2024-03-26,200.5,195.95,3,197.0,25723863,2024,26,0.009620253164557058,0.43247126436781547
BEL,199.45,2024-03-27,203.95,198.0,3,200.0,37817130,2024,27,0.00025075225677029245,0.43283045977011425
BEL,201.5,2024-03-28,202.45,199.0,3,200.5,17425093,2024,28,0.010278265229380912,0.4475574712643673
BEL,211.1,2024-04-01,212.75,203.75,4,205.0,45840349,2024,1,0.047642679900744334,0.5165229885057465
BEL,221.0,2024-04-02,222.65,212.6,4,213.75,93873385,2024,2,0.04689720511605877,0.5876436781609189
BEL,221.5,2024-04-03,225.45,218.85,4,221.7,47658754,2024,3,0.002262443438914019,0.5912356321839074
BEL,220.3,2024-04-04,223.9,218.25,4,223.5,18279026,2024,4,-0.005417607223476284,0.582614942528735
BEL,224.5,2024-04-05,226.0,218.75,4,220.35,25365958,2024,5,0.01906491148433953,0.6127873563218385
BEL,223.55,2024-04-08,225.7,222.1,4,225.55,16422350,2024,8,-0.004231625835189212,0.6059626436781604
BEL,228.15,2024-04-09,228.9,221.2,4,224.8,29048035,2024,9,0.02057705211362104,0.6390086206896546
BEL,228.75,2024-04-10,232.85,226.5,4,229.0,37218693,2024,10,0.002629848783694877,0.6433189655172407
BEL,233.5,2024-04-12,235.4,230.55,4,231.3,57174716,2024,12,0.02076502732240426,0.6774425287356314
BEL,234.45,2024-04-15,238.0,226.0,4,230.0,51676313,2024,15,0.0040685224839400735,0.6842672413793096
BEL,233.45,2024-04-16,236.95,230.0,4,232.5,32508661,2024,16,-0.004265301770100205,0.6770833333333326
BEL,231.15,2024-04-18,237.4,229.2,4,235.6,18623078,2024,18,-0.00985221674876835,0.6605603448275856
BEL,233.3,2024-04-19,234.5,225.7,4,228.55,27227241,2024,19,0.009301319489509075,0.6760057471264365
BEL,233.3,2024-04-22,236.15,232.3,4,236.0,17549094,2024,22,0.0,0.6760057471264365
BEL,234.35,2024-04-23,236.1,231.75,4,234.25,19202860,2024,23,0.004500642948992661,0.6835488505747123
BEL,236.5,2024-04-24,239.15,234.1,4,235.25,33392337,2024,24,0.00917431192660545,0.6989942528735626
BEL,237.6,2024-04-25,240.05,235.45,4,236.4,16197834,2024,25,0.0046511627906975495,0.7068965517241372
BEL,238.95,2024-04-26,241.65,237.9,4,238.5,20473627,2024,26,0.005681818181818121,0.7165948275862062
BEL,235.4,2024-04-29,240.2,234.85,4,240.15,19876408,2024,29,-0.014856664574178668,0.6910919540229878
BEL,233.75,2024-04-30,237.3,233.2,4,236.3,14514418,2024,30,-0.007009345794392496,0.6792385057471257
BEL,234.75,2024-05-02,237.4,230.75,5,234.7,19171145,2024,2,0.004278074866310266,0.686422413793103
BEL,234.1,2024-05-03,238.0,231.15,5,237.1,15782582,2024,3,-0.0027689030883919497,0.6817528735632179
BEL,231.85,2024-05-06,235.85,230.0,5,235.1,32422021,2024,6,-0.009611277231952209,0.6655890804597695
BEL,227.4,2024-05-07,235.8,225.45,5,232.5,26418769,2024,7,-0.01919344403709289,0.6336206896551719
BEL,231.6,2024-05-08,232.65,224.6,5,227.2,18952985,2024,8,0.01846965699208436,0.6637931034482754
BEL,226.2,2024-05-09,238.2,225.3,5,234.5,35229412,2024,9,-0.023316062176165775,0.6249999999999996
BEL,227.1,2024-05-10,228.5,223.15,5,227.9,18478580,2024,10,0.003978779840848823,0.6314655172413788
BEL,224.75,2024-05-13,228.7,221.0,5,228.4,32874369,2024,13,-0.010347864376926474,0.6145833333333328
BEL,230.95,2024-05-14,231.9,225.75,5,225.75,23191411,2024,14,0.02758620689655178,0.6591235632183903
BEL,232.85,2024-05-15,234.5,229.55,5,231.8,33045920,2024,15,0.00822688893699941,0.6727729885057467
